item_name,date,sale_units,stock_level,price,cost,stock_apple,stock_banana,stock_orange,stock_cucumber,stock_okra,stock_potato,stock_tomato,profit
Garden Vegetable Medley,2010-02-23,70,80,131,78,12000,8000,5600,6000,2000,9600,6800,2930
Hearty Potato Curry,2010-02-23,59,65,165,99,9750,6500,4550,4875,1625,7800,5525,3300
Fruity Veggie Smoothie,2010-02-23,46,50,188,112,7500,5000,3500,3750,1250,6000,4250,3048
Spicy Veggie Stir-Fry,2010-02-23,58,68,191,114,10200,6800,4760,5100,1700,8160,5780,3326
Tropical Fruit Salad,2010-02-24,49,56,136,81,8400,5600,3920,4200,1400,6720,4760,2128
Garden Vegetable Medley,2010-02-24,53,62,131,78,9300,6200,4340,4650,1550,7440,5270,2107
Hearty Potato Curry,2010-02-24,40,47,165,99,7050,4700,3290,3525,1175,5640,3995,1947
Fruity Veggie Smoothie,2010-02-24,61,73,188,112,10950,7300,5110,5475,1825,8760,6205,3292
Spicy Veggie Stir-Fry,2010-02-24,61,71,191,114,10650,7100,4970,5325,1775,8520,6035,3557
Tropical Fruit Salad,2010-02-25,42,47,136,81,7050,4700,3290,3525,1175,5640,3995,1905
Garden Vegetable Medley,2010-02-25,61,70,131,78,10500,7000,4900,5250,1750,8400,5950,2531
Hearty Potato Curry,2010-02-25,41,48,165,99,7200,4800,3360,3600,1200,5760,4080,2013
Fruity Veggie Smoothie,2010-02-25,47,51,188,112,7650,5100,3570,3825,1275,6120,4335,3124
Spicy Veggie Stir-Fry,2010-02-25,67,73,191,114,10950,7300,5110,5475,1825,8760,6205,4475
Tropical Fruit Salad,2010-02-26,54,59,136,81,8850,5900,4130,4425,1475,7080,5015,2565
Garden Vegetable Medley,2010-02-26,70,78,131,78,11700,7800,5460,5850,1950,9360,6630,3086
Hearty Potato Curry,2010-02-26,69,75,165,99,11250,7500,5250,5625,1875,9000,6375,3960
Fruity Veggie Smoothie,2010-02-26,44,51,188,112,7650,5100,3570,3825,1275,6120,4335,2560
Spicy Veggie Stir-Fry,2010-02-26,63,72,191,114,10800,7200,5040,5400,1800,8640,6120,3825
Tropical Fruit Salad,2010-02-27,63,69,136,81,10350,6900,4830,5175,1725,8280,5865,2979
Garden Vegetable Medley,2010-02-27,40,47,131,78,7050,4700,3290,3525,1175,5640,3995,1574
Hearty Potato Curry,2010-02-27,60,70,165,99,10500,7000,4900,5250,1750,8400,5950,2970
Fruity Veggie Smoothie,2010-02-27,59,65,188,112,9750,6500,4550,4875,1625,7800,5525,3812
Spicy Veggie Stir-Fry,2010-02-27,63,73,191,114,10950,7300,5110,5475,1825,8760,6205,3711
Tropical Fruit Salad,2010-02-28,63,70,136,81,10500,7000,4900,5250,1750,8400,5950,2898
Garden Vegetable Medley,2010-02-28,59,69,131,78,10350,6900,4830,5175,1725,8280,5865,2347
Hearty Potato Curry,2010-02-28,57,67,165,99,10050,6700,4690,5025,1675,8040,5695,2772
Fruity Veggie Smoothie,2010-02-28,60,71,188,112,10650,7100,4970,5325,1775,8520,6035,3328
Spicy Veggie Stir-Fry,2010-02-28,40,46,191,114,6900,4600,3220,3450,1150,5520,3910,2396
Tropical Fruit Salad,2010-03-01,60,66,137,82,9900,6600,4620,4950,1650,7920,5610,2808
Garden Vegetable Medley,2010-03-01,47,51,132,79,7650,5100,3570,3825,1275,6120,4335,2175
Hearty Potato Curry,2010-03-01,67,80,166,99,12000,8000,5600,6000,2000,9600,6800,3202
Fruity Veggie Smoothie,2010-03-01,63,71,190,114,10650,7100,4970,5325,1775,8520,6035,3876
Spicy Veggie Stir-Fry,2010-03-01,56,65,193,115,9750,6500,4550,4875,1625,7800,5525,3333
Tropical Fruit Salad,2010-03-02,48,56,137,82,8400,5600,3920,4200,1400,6720,4760,1984
Garden Vegetable Medley,2010-03-02,62,68,132,79,10200,6800,4760,5100,1700,8160,5780,2812
Hearty Potato Curry,2010-03-02,69,80,166,99,12000,8000,5600,6000,2000,9600,6800,3534
Fruity Veggie Smoothie,2010-03-02,60,72,190,114,10800,7200,5040,5400,1800,8640,6120,3192
Spicy Veggie Stir-Fry,2010-03-02,54,60,193,115,9000,6000,4200,4500,1500,7200,5100,3522
Tropical Fruit Salad,2010-03-03,56,63,137,82,9450,6300,4410,4725,1575,7560,5355,2506
Garden Vegetable Medley,2010-03-03,69,75,132,79,11250,7500,5250,5625,1875,9000,6375,3183
Hearty Potato Curry,2010-03-03,45,51,166,99,7650,5100,3570,3825,1275,6120,4335,2421
Fruity Veggie Smoothie,2010-03-03,57,68,190,114,10200,6800,4760,5100,1700,8160,5780,3078
Spicy Veggie Stir-Fry,2010-03-03,48,52,193,115,7800,5200,3640,3900,1300,6240,4420,3284
Tropical Fruit Salad,2010-03-04,51,60,137,82,9000,6000,4200,4500,1500,7200,5100,2067
Garden Vegetable Medley,2010-03-04,48,57,132,79,8550,5700,3990,4275,1425,6840,4845,1833
Hearty Potato Curry,2010-03-04,51,57,166,99,8550,5700,3990,4275,1425,6840,4845,2823
Fruity Veggie Smoothie,2010-03-04,48,52,190,114,7800,5200,3640,3900,1300,6240,4420,3192
Spicy Veggie Stir-Fry,2010-03-04,68,77,193,115,11550,7700,5390,5775,1925,9240,6545,4269
Tropical Fruit Salad,2010-03-05,67,76,137,82,11400,7600,5320,5700,1900,9120,6460,2947
Garden Vegetable Medley,2010-03-05,66,73,132,79,10950,7300,5110,5475,1825,8760,6205,2945
Hearty Potato Curry,2010-03-05,58,67,166,99,10050,6700,4690,5025,1675,8040,5695,2995
Fruity Veggie Smoothie,2010-03-05,57,65,190,114,9750,6500,4550,4875,1625,7800,5525,3420
Spicy Veggie Stir-Fry,2010-03-05,63,71,193,115,10650,7100,4970,5325,1775,8520,6035,3994
Tropical Fruit Salad,2010-03-06,58,67,137,82,10050,6700,4690,5025,1675,8040,5695,2452
Garden Vegetable Medley,2010-03-06,65,78,132,79,11700,7800,5460,5850,1950,9360,6630,2418
Hearty Potato Curry,2010-03-06,56,64,166,99,9600,6400,4480,4800,1600,7680,5440,2960
Fruity Veggie Smoothie,2010-03-06,62,74,190,114,11100,7400,5180,5550,1850,8880,6290,3344
Spicy Veggie Stir-Fry,2010-03-06,58,69,193,115,10350,6900,4830,5175,1725,8280,5865,3259
Tropical Fruit Salad,2010-03-07,51,57,137,82,8550,5700,3990,4275,1425,6840,4845,2313
Garden Vegetable Medley,2010-03-07,63,74,132,79,11100,7400,5180,5550,1850,8880,6290,2470
Hearty Potato Curry,2010-03-07,59,69,166,99,10350,6900,4830,5175,1725,8280,5865,2963
Fruity Veggie Smoothie,2010-03-07,53,63,190,114,9450,6300,4410,4725,1575,7560,5355,2888
Spicy Veggie Stir-Fry,2010-03-07,40,45,193,115,6750,4500,3150,3375,1125,5400,3825,2545
Tropical Fruit Salad,2010-03-08,63,70,137,82,10500,7000,4900,5250,1750,8400,5950,2891
Garden Vegetable Medley,2010-03-08,46,54,132,79,8100,5400,3780,4050,1350,6480,4590,1806
Hearty Potato Curry,2010-03-08,44,52,166,99,7800,5200,3640,3900,1300,6240,4420,2156
Fruity Veggie Smoothie,2010-03-08,57,68,190,114,10200,6800,4760,5100,1700,8160,5780,3078
Spicy Veggie Stir-Fry,2010-03-08,45,51,193,115,7650,5100,3570,3825,1275,6120,4335,2820
Tropical Fruit Salad,2010-03-09,59,67,137,82,10050,6700,4690,5025,1675,8040,5695,2589
Garden Vegetable Medley,2010-03-09,63,73,132,79,10950,7300,5110,5475,1825,8760,6205,2549
Hearty Potato Curry,2010-03-09,40,46,166,99,6900,4600,3220,3450,1150,5520,3910,2086
Fruity Veggie Smoothie,2010-03-09,63,73,190,114,10950,7300,5110,5475,1825,8760,6205,3648
Spicy Veggie Stir-Fry,2010-03-09,52,58,193,115,8700,5800,4060,4350,1450,6960,4930,3366
Tropical Fruit Salad,2010-03-10,58,63,137,82,9450,6300,4410,4725,1575,7560,5355,2780
Garden Vegetable Medley,2010-03-10,61,73,132,79,10950,7300,5110,5475,1825,8760,6205,2285
Hearty Potato Curry,2010-03-10,61,67,166,99,10050,6700,4690,5025,1675,8040,5695,3493
Fruity Veggie Smoothie,2010-03-10,40,44,190,114,6600,4400,3080,3300,1100,5280,3740,2584
Spicy Veggie Stir-Fry,2010-03-10,55,61,193,115,9150,6100,4270,4575,1525,7320,5185,3600
Tropical Fruit Salad,2010-03-11,67,77,137,82,11550,7700,5390,5775,1925,9240,6545,2865
Garden Vegetable Medley,2010-03-11,56,62,132,79,9300,6200,4340,4650,1550,7440,5270,2494
Hearty Potato Curry,2010-03-11,47,56,166,99,8400,5600,3920,4200,1400,6720,4760,2258
Fruity Veggie Smoothie,2010-03-11,44,51,190,114,7650,5100,3570,3825,1275,6120,4335,2546
Spicy Veggie Stir-Fry,2010-03-11,50,59,193,115,8850,5900,4130,4425,1475,7080,5015,2865
Tropical Fruit Salad,2010-03-12,47,56,137,82,8400,5600,3920,4200,1400,6720,4760,1847
Garden Vegetable Medley,2010-03-12,52,61,132,79,9150,6100,4270,4575,1525,7320,5185,2045
Hearty Potato Curry,2010-03-12,45,54,166,99,8100,5400,3780,4050,1350,6480,4590,2124
Fruity Veggie Smoothie,2010-03-12,48,55,190,114,8250,5500,3850,4125,1375,6600,4675,2850
Spicy Veggie Stir-Fry,2010-03-12,66,74,193,115,11100,7400,5180,5550,1850,8880,6290,4228
Tropical Fruit Salad,2010-03-13,45,49,137,82,7350,4900,3430,3675,1225,5880,4165,2147
Garden Vegetable Medley,2010-03-13,54,63,132,79,9450,6300,4410,4725,1575,7560,5355,2151
Hearty Potato Curry,2010-03-13,64,72,166,99,10800,7200,5040,5400,1800,8640,6120,3496
Fruity Veggie Smoothie,2010-03-13,52,61,190,114,9150,6100,4270,4575,1525,7320,5185,2926
Spicy Veggie Stir-Fry,2010-03-13,41,45,193,115,6750,4500,3150,3375,1125,5400,3825,2738
Tropical Fruit Salad,2010-03-14,53,58,137,82,8700,5800,4060,4350,1450,6960,4930,2505
Garden Vegetable Medley,2010-03-14,40,47,132,79,7050,4700,3290,3525,1175,5640,3995,1567
Hearty Potato Curry,2010-03-14,51,61,166,99,9150,6100,4270,4575,1525,7320,5185,2427
Fruity Veggie Smoothie,2010-03-14,64,73,190,114,10950,7300,5110,5475,1825,8760,6205,3838
Spicy Veggie Stir-Fry,2010-03-14,62,70,193,115,10500,7000,4900,5250,1750,8400,5950,3916
Tropical Fruit Salad,2010-03-15,68,80,137,82,12000,8000,5600,6000,2000,9600,6800,2756
Garden Vegetable Medley,2010-03-15,67,79,132,79,11850,7900,5530,5925,1975,9480,6715,2603
Hearty Potato Curry,2010-03-15,43,50,166,99,7500,5000,3500,3750,1250,6000,4250,2188
Fruity Veggie Smoothie,2010-03-15,53,63,190,114,9450,6300,4410,4725,1575,7560,5355,2888
Spicy Veggie Stir-Fry,2010-03-15,53,59,193,115,8850,5900,4130,4425,1475,7080,5015,3444
Tropical Fruit Salad,2010-03-16,57,67,137,82,10050,6700,4690,5025,1675,8040,5695,2315
Garden Vegetable Medley,2010-03-16,40,44,132,79,6600,4400,3080,3300,1100,5280,3740,1804
Hearty Potato Curry,2010-03-16,69,76,166,99,11400,7600,5320,5700,1900,9120,6460,3930
Fruity Veggie Smoothie,2010-03-16,68,80,190,114,12000,8000,5600,6000,2000,9600,6800,3800
Spicy Veggie Stir-Fry,2010-03-16,50,55,193,115,8250,5500,3850,4125,1375,6600,4675,3325
Tropical Fruit Salad,2010-03-17,44,48,137,82,7200,4800,3360,3600,1200,5760,4080,2092
Garden Vegetable Medley,2010-03-17,45,52,132,79,7800,5200,3640,3900,1300,6240,4420,1832
Hearty Potato Curry,2010-03-17,49,54,166,99,8100,5400,3780,4050,1350,6480,4590,2788
Fruity Veggie Smoothie,2010-03-17,50,58,190,114,8700,5800,4060,4350,1450,6960,4930,2888
Spicy Veggie Stir-Fry,2010-03-17,54,63,193,115,9450,6300,4410,4725,1575,7560,5355,3177
Tropical Fruit Salad,2010-03-18,63,72,137,82,10800,7200,5040,5400,1800,8640,6120,2727
Garden Vegetable Medley,2010-03-18,70,80,132,79,12000,8000,5600,6000,2000,9600,6800,2920
Hearty Potato Curry,2010-03-18,57,68,166,99,10200,6800,4760,5100,1700,8160,5780,2730
Fruity Veggie Smoothie,2010-03-18,40,48,190,114,7200,4800,3360,3600,1200,5760,4080,2128
Spicy Veggie Stir-Fry,2010-03-18,61,68,193,115,10200,6800,4760,5100,1700,8160,5780,3953
Tropical Fruit Salad,2010-03-19,68,75,137,82,11250,7500,5250,5625,1875,9000,6375,3166
Garden Vegetable Medley,2010-03-19,44,51,132,79,7650,5100,3570,3825,1275,6120,4335,1779
Hearty Potato Curry,2010-03-19,48,53,166,99,7950,5300,3710,3975,1325,6360,4505,2721
Fruity Veggie Smoothie,2010-03-19,50,60,190,114,9000,6000,4200,4500,1500,7200,5100,2660
Spicy Veggie Stir-Fry,2010-03-19,66,75,193,115,11250,7500,5250,5625,1875,9000,6375,4113
Tropical Fruit Salad,2010-03-20,55,60,137,82,9000,6000,4200,4500,1500,7200,5100,2615
Garden Vegetable Medley,2010-03-20,60,69,132,79,10350,6900,4830,5175,1725,8280,5865,2469
Hearty Potato Curry,2010-03-20,47,52,166,99,7800,5200,3640,3900,1300,6240,4420,2654
Fruity Veggie Smoothie,2010-03-20,67,77,190,114,11550,7700,5390,5775,1925,9240,6545,3952
Spicy Veggie Stir-Fry,2010-03-20,49,53,193,115,7950,5300,3710,3975,1325,6360,4505,3362
Tropical Fruit Salad,2010-03-21,41,47,137,82,7050,4700,3290,3525,1175,5640,3995,1763
Garden Vegetable Medley,2010-03-21,69,82,132,79,12300,8200,5740,6150,2050,9840,6970,2630
Hearty Potato Curry,2010-03-21,63,73,166,99,10950,7300,5110,5475,1825,8760,6205,3231
Fruity Veggie Smoothie,2010-03-21,52,62,190,114,9300,6200,4340,4650,1550,7440,5270,2812
Spicy Veggie Stir-Fry,2010-03-21,48,53,193,115,7950,5300,3710,3975,1325,6360,4505,3169
Tropical Fruit Salad,2010-03-22,61,71,137,82,10650,7100,4970,5325,1775,8520,6035,2535
Garden Vegetable Medley,2010-03-22,62,68,132,79,10200,6800,4760,5100,1700,8160,5780,2812
Hearty Potato Curry,2010-03-22,57,68,166,99,10200,6800,4760,5100,1700,8160,5780,2730
Fruity Veggie Smoothie,2010-03-22,41,47,190,114,7050,4700,3290,3525,1175,5640,3995,2432
Spicy Veggie Stir-Fry,2010-03-22,50,57,193,115,8550,5700,3990,4275,1425,6840,4845,3095
Tropical Fruit Salad,2010-03-23,57,67,137,82,10050,6700,4690,5025,1675,8040,5695,2315
Garden Vegetable Medley,2010-03-23,68,75,132,79,11250,7500,5250,5625,1875,9000,6375,3051
Hearty Potato Curry,2010-03-23,58,68,166,99,10200,6800,4760,5100,1700,8160,5780,2896
Fruity Veggie Smoothie,2010-03-23,54,61,190,114,9150,6100,4270,4575,1525,7320,5185,3306
Spicy Veggie Stir-Fry,2010-03-23,52,60,193,115,9000,6000,4200,4500,1500,7200,5100,3136
Tropical Fruit Salad,2010-03-24,62,70,137,82,10500,7000,4900,5250,1750,8400,5950,2754
Garden Vegetable Medley,2010-03-24,59,70,132,79,10500,7000,4900,5250,1750,8400,5950,2258
Hearty Potato Curry,2010-03-24,40,46,166,99,6900,4600,3220,3450,1150,5520,3910,2086
Fruity Veggie Smoothie,2010-03-24,59,66,190,114,9900,6600,4620,4950,1650,7920,5610,3686
Spicy Veggie Stir-Fry,2010-03-24,58,69,193,115,10350,6900,4830,5175,1725,8280,5865,3259
Tropical Fruit Salad,2010-03-25,61,67,137,82,10050,6700,4690,5025,1675,8040,5695,2863
Garden Vegetable Medley,2010-03-25,43,49,132,79,7350,4900,3430,3675,1225,5880,4165,1805
Hearty Potato Curry,2010-03-25,67,78,166,99,11700,7800,5460,5850,1950,9360,6630,3400
Fruity Veggie Smoothie,2010-03-25,66,74,190,114,11100,7400,5180,5550,1850,8880,6290,4104
Spicy Veggie Stir-Fry,2010-03-25,44,48,193,115,7200,4800,3360,3600,1200,5760,4080,2972
Tropical Fruit Salad,2010-03-26,42,50,137,82,7500,5000,3500,3750,1250,6000,4250,1654
Garden Vegetable Medley,2010-03-26,52,57,132,79,8550,5700,3990,4275,1425,6840,4845,2361
Hearty Potato Curry,2010-03-26,47,54,166,99,8100,5400,3780,4050,1350,6480,4590,2456
Fruity Veggie Smoothie,2010-03-26,64,71,190,114,10650,7100,4970,5325,1775,8520,6035,4066
Spicy Veggie Stir-Fry,2010-03-26,51,56,193,115,8400,5600,3920,4200,1400,6720,4760,3403
Tropical Fruit Salad,2010-03-27,53,63,137,82,9450,6300,4410,4725,1575,7560,5355,2095
Garden Vegetable Medley,2010-03-27,69,76,132,79,11400,7600,5320,5700,1900,9120,6460,3104
Hearty Potato Curry,2010-03-27,40,46,166,99,6900,4600,3220,3450,1150,5520,3910,2086
Fruity Veggie Smoothie,2010-03-27,47,51,190,114,7650,5100,3570,3825,1275,6120,4335,3116
Spicy Veggie Stir-Fry,2010-03-27,68,79,193,115,11850,7900,5530,5925,1975,9480,6715,4039
Tropical Fruit Salad,2010-03-28,61,71,137,82,10650,7100,4970,5325,1775,8520,6035,2535
Garden Vegetable Medley,2010-03-28,67,78,132,79,11700,7800,5460,5850,1950,9360,6630,2682
Hearty Potato Curry,2010-03-28,47,51,166,99,7650,5100,3570,3825,1275,6120,4335,2753
Fruity Veggie Smoothie,2010-03-28,69,75,190,114,11250,7500,5250,5625,1875,9000,6375,4560
Spicy Veggie Stir-Fry,2010-03-28,40,45,193,115,6750,4500,3150,3375,1125,5400,3825,2545
Tropical Fruit Salad,2010-03-29,59,65,137,82,9750,6500,4550,4875,1625,7800,5525,2753
Garden Vegetable Medley,2010-03-29,46,50,132,79,7500,5000,3500,3750,1250,6000,4250,2122
Hearty Potato Curry,2010-03-29,52,59,166,99,8850,5900,4130,4425,1475,7080,5015,2791
Fruity Veggie Smoothie,2010-03-29,44,49,190,114,7350,4900,3430,3675,1225,5880,4165,2774
Spicy Veggie Stir-Fry,2010-03-29,59,65,193,115,9750,6500,4550,4875,1625,7800,5525,3912
Tropical Fruit Salad,2010-03-30,61,71,137,82,10650,7100,4970,5325,1775,8520,6035,2535
Garden Vegetable Medley,2010-03-30,64,73,132,79,10950,7300,5110,5475,1825,8760,6205,2681
Hearty Potato Curry,2010-03-30,70,79,166,99,11850,7900,5530,5925,1975,9480,6715,3799
Fruity Veggie Smoothie,2010-03-30,66,78,190,114,11700,7800,5460,5850,1950,9360,6630,3648
Spicy Veggie Stir-Fry,2010-03-30,40,48,193,115,7200,4800,3360,3600,1200,5760,4080,2200
Tropical Fruit Salad,2010-03-31,66,79,137,82,11850,7900,5530,5925,1975,9480,6715,2564
Garden Vegetable Medley,2010-03-31,62,70,132,79,10500,7000,4900,5250,1750,8400,5950,2654
Hearty Potato Curry,2010-03-31,43,49,166,99,7350,4900,3430,3675,1225,5880,4165,2287
Fruity Veggie Smoothie,2010-03-31,54,61,190,114,9150,6100,4270,4575,1525,7320,5185,3306
Spicy Veggie Stir-Fry,2010-03-31,69,75,193,115,11250,7500,5250,5625,1875,9000,6375,4692
Tropical Fruit Salad,2010-04-01,51,57,138,82,8550,5700,3990,4275,1425,6840,4845,2364
Garden Vegetable Medley,2010-04-01,62,72,133,79,10800,7200,5040,5400,1800,8640,6120,2558
Hearty Potato Curry,2010-04-01,69,81,167,100,12150,8100,5670,6075,2025,9720,6885,3423
Fruity Veggie Smoothie,2010-04-01,42,50,192,115,7500,5000,3500,3750,1250,6000,4250,2314
Spicy Veggie Stir-Fry,2010-04-01,61,73,195,117,10950,7300,5110,5475,1825,8760,6205,3354
Tropical Fruit Salad,2010-04-02,45,53,138,82,7950,5300,3710,3975,1325,6360,4505,1864
Garden Vegetable Medley,2010-04-02,67,75,133,79,11250,7500,5250,5625,1875,9000,6375,2986
Hearty Potato Curry,2010-04-02,43,49,167,100,7350,4900,3430,3675,1225,5880,4165,2281
Fruity Veggie Smoothie,2010-04-02,42,50,192,115,7500,5000,3500,3750,1250,6000,4250,2314
Spicy Veggie Stir-Fry,2010-04-02,42,48,195,117,7200,4800,3360,3600,1200,5760,4080,2574
Tropical Fruit Salad,2010-04-03,70,84,138,82,12600,8400,5880,6300,2100,10080,7140,2772
Garden Vegetable Medley,2010-04-03,53,59,133,79,8850,5900,4130,4425,1475,7080,5015,2388
Hearty Potato Curry,2010-04-03,60,70,167,100,10500,7000,4900,5250,1750,8400,5950,3020
Fruity Veggie Smoothie,2010-04-03,59,67,192,115,10050,6700,4690,5025,1675,8040,5695,3623
Spicy Veggie Stir-Fry,2010-04-03,49,57,195,117,8550,5700,3990,4275,1425,6840,4845,2886
Tropical Fruit Salad,2010-04-04,59,66,138,82,9900,6600,4620,4950,1650,7920,5610,2730
Garden Vegetable Medley,2010-04-04,54,59,133,79,8850,5900,4130,4425,1475,7080,5015,2521
Hearty Potato Curry,2010-04-04,59,64,167,100,9600,6400,4480,4800,1600,7680,5440,3453
Fruity Veggie Smoothie,2010-04-04,57,62,192,115,9300,6200,4340,4650,1550,7440,5270,3814
Spicy Veggie Stir-Fry,2010-04-04,42,48,195,117,7200,4800,3360,3600,1200,5760,4080,2574
Tropical Fruit Salad,2010-04-05,59,64,138,82,9600,6400,4480,4800,1600,7680,5440,2894
Garden Vegetable Medley,2010-04-05,41,48,133,79,7200,4800,3360,3600,1200,5760,4080,1661
Hearty Potato Curry,2010-04-05,40,44,167,100,6600,4400,3080,3300,1100,5280,3740,2280
Fruity Veggie Smoothie,2010-04-05,41,46,192,115,6900,4600,3220,3450,1150,5520,3910,2582
Spicy Veggie Stir-Fry,2010-04-05,41,48,195,117,7200,4800,3360,3600,1200,5760,4080,2379
Tropical Fruit Salad,2010-04-06,56,63,138,82,9450,6300,4410,4725,1575,7560,5355,2562
Garden Vegetable Medley,2010-04-06,46,52,133,79,7800,5200,3640,3900,1300,6240,4420,2010
Hearty Potato Curry,2010-04-06,42,46,167,100,6900,4600,3220,3450,1150,5520,3910,2414
Fruity Veggie Smoothie,2010-04-06,48,57,192,115,8550,5700,3990,4275,1425,6840,4845,2661
Spicy Veggie Stir-Fry,2010-04-06,61,71,195,117,10650,7100,4970,5325,1775,8520,6035,3588
Tropical Fruit Salad,2010-04-07,49,55,138,82,8250,5500,3850,4125,1375,6600,4675,2252
Garden Vegetable Medley,2010-04-07,69,78,133,79,11700,7800,5460,5850,1950,9360,6630,3015
Hearty Potato Curry,2010-04-07,56,64,167,100,9600,6400,4480,4800,1600,7680,5440,2952
Fruity Veggie Smoothie,2010-04-07,59,69,192,115,10350,6900,4830,5175,1725,8280,5865,3393
Spicy Veggie Stir-Fry,2010-04-07,66,78,195,117,11700,7800,5460,5850,1950,9360,6630,3744
Tropical Fruit Salad,2010-04-08,61,72,138,82,10800,7200,5040,5400,1800,8640,6120,2514
Garden Vegetable Medley,2010-04-08,64,70,133,79,10500,7000,4900,5250,1750,8400,5950,2982
Hearty Potato Curry,2010-04-08,50,56,167,100,8400,5600,3920,4200,1400,6720,4760,2750
Fruity Veggie Smoothie,2010-04-08,63,69,192,115,10350,6900,4830,5175,1725,8280,5865,4161
Spicy Veggie Stir-Fry,2010-04-08,43,49,195,117,7350,4900,3430,3675,1225,5880,4165,2652
Tropical Fruit Salad,2010-04-09,53,58,138,82,8700,5800,4060,4350,1450,6960,4930,2558
Garden Vegetable Medley,2010-04-09,70,80,133,79,12000,8000,5600,6000,2000,9600,6800,2990
Hearty Potato Curry,2010-04-09,50,59,167,100,8850,5900,4130,4425,1475,7080,5015,2450
Fruity Veggie Smoothie,2010-04-09,65,73,192,115,10950,7300,5110,5475,1825,8760,6205,4085
Spicy Veggie Stir-Fry,2010-04-09,57,68,195,117,10200,6800,4760,5100,1700,8160,5780,3159
Tropical Fruit Salad,2010-04-10,53,61,138,82,9150,6100,4270,4575,1525,7320,5185,2312
Garden Vegetable Medley,2010-04-10,46,54,133,79,8100,5400,3780,4050,1350,6480,4590,1852
Hearty Potato Curry,2010-04-10,62,69,167,100,10350,6900,4830,5175,1725,8280,5865,3454
Fruity Veggie Smoothie,2010-04-10,43,49,192,115,7350,4900,3430,3675,1225,5880,4165,2621
Spicy Veggie Stir-Fry,2010-04-10,67,78,195,117,11700,7800,5460,5850,1950,9360,6630,3939
Tropical Fruit Salad,2010-04-11,65,71,138,82,10650,7100,4970,5325,1775,8520,6035,3148
Garden Vegetable Medley,2010-04-11,68,78,133,79,11700,7800,5460,5850,1950,9360,6630,2882
Hearty Potato Curry,2010-04-11,52,57,167,100,8550,5700,3990,4275,1425,6840,4845,2984
Fruity Veggie Smoothie,2010-04-11,52,60,192,115,9000,6000,4200,4500,1500,7200,5100,3084
Spicy Veggie Stir-Fry,2010-04-11,54,59,195,117,8850,5900,4130,4425,1475,7080,5015,3627
Tropical Fruit Salad,2010-04-12,59,68,138,82,10200,6800,4760,5100,1700,8160,5780,2566
Garden Vegetable Medley,2010-04-12,65,74,133,79,11100,7400,5180,5550,1850,8880,6290,2799
Hearty Potato Curry,2010-04-12,64,75,167,100,11250,7500,5250,5625,1875,9000,6375,3188
Fruity Veggie Smoothie,2010-04-12,61,72,192,115,10800,7200,5040,5400,1800,8640,6120,3432
Spicy Veggie Stir-Fry,2010-04-12,59,64,195,117,9600,6400,4480,4800,1600,7680,5440,4017
Tropical Fruit Salad,2010-04-13,66,74,138,82,11100,7400,5180,5550,1850,8880,6290,3040
Garden Vegetable Medley,2010-04-13,60,67,133,79,10050,6700,4690,5025,1675,8040,5695,2687
Hearty Potato Curry,2010-04-13,61,71,167,100,10650,7100,4970,5325,1775,8520,6035,3087
Fruity Veggie Smoothie,2010-04-13,59,66,192,115,9900,6600,4620,4950,1650,7920,5610,3738
Spicy Veggie Stir-Fry,2010-04-13,43,50,195,117,7500,5000,3500,3750,1250,6000,4250,2535
Tropical Fruit Salad,2010-04-14,65,73,138,82,10950,7300,5110,5475,1825,8760,6205,2984
Garden Vegetable Medley,2010-04-14,58,66,133,79,9900,6600,4620,4950,1650,7920,5610,2500
